5.952000000000000693e-03,4.518000000000000314e-03,2.034489999999999910e-01,1.642490000000000061e-01,6.065612999999999921e+00,2.544131619999999998e+02,4.048630000000000284e-01,4.995029999999999748e-01,1.000000000000000000e+00
6.021000000000000310e-03,2.704999999999999939e-03,1.249123999999999901e+00,5.383379999999999832e-01,-4.717299999999999965e-02,-1.653299000000000074e+00,5.198859999999999593e-01,5.213879999999999626e-01,0.000000000000000000e+00
3.685499999999999887e-02,2.259999999999999910e-04,1.599070999999999909e+00,7.420160000000000089e-01,3.840999999999999796e-03,1.009169999999999928e-01,1.730690000000000006e-01,4.841869999999999785e-01,0.000000000000000000e+00
6.719500000000000473e-02,1.333160000000000178e-01,1.301629999999999843e+00,6.405890000000000750e-01,1.321183599999999814e+01,7.868135100000000648e+01,6.713100000000000733e-01,4.991120000000000001e-01,1.000000000000000000e+00
6.889999999999999424e-04,9.160000000000000390e-04,1.724152000000000129e+00,8.838580000000000325e-01,2.813249000000000333e+00,4.537744500000000158e+01,9.724129999999999718e-01,4.986749999999999794e-01,1.000000000000000000e+00
5.304800000000000487e-02,1.898199999999999887e-02,1.809600999999999793e+00,6.827350000000000918e-01,-1.236430000000000029e-01,-9.573920000000000208e-01,3.897239999999999593e-01,4.759939999999999727e-01,0.000000000000000000e+00
2.556399999999999992e-02,1.617499999999999841e-02,1.294029999999999903e-01,8.061070000000000180e-01,1.376999999999999969e-03,6.265900000000000636e-02,5.731310000000000571e-01,4.932659999999999823e-01,0.000000000000000000e+00
4.301900000000000168e-02,2.350000000000000006e-02,1.237755999999999856e+00,1.039920000000000011e-01,-1.197000000000000147e-03,-1.921150000000000080e-01,7.487100000000000699e-02,5.004819999999999824e-01,0.000000000000000000e+00
3.103299999999999809e-02,2.369000000000000012e-03,9.854219999999999091e-01,3.433739999999999570e-01,2.374999999999999941e-03,-1.705600000000000172e-02,1.770399999999999752e-02,4.801909999999999790e-01,0.000000000000000000e+00
4.666149999999999465e-01,1.162299999999999965e-02,1.038918000000000008e+00,6.771900000000000142e-02,7.496964999999999435e+00,9.949652100000000132e+01,2.271999999999999714e-03,4.948699999999999766e-01,1.000000000000000000e+00
8.915000000000001049e-03,7.363999999999999886e-03,6.667720000000000313e-01,2.810400000000000120e-01,4.202099999999999586e-02,1.743981999999999921e+00,5.466820000000000013e-01,4.906560000000000366e-01,0.000000000000000000e+00
1.582599999999999979e-02,3.572099999999999581e-02,2.716770000000000018e-01,4.247819999999999929e-01,1.370423699999999911e+01,1.398473820000000103e+02,5.255340000000000567e-01,4.996859999999999635e-01,1.000000000000000000e+00
2.213400000000000090e-02,2.030999999999999819e-02,2.381000000000000061e-01,2.681409999999999627e-01,6.691669999999999563e-01,3.112957199999999602e+01,4.653800000000000159e-01,4.959119999999999640e-01,1.000000000000000000e+00
3.251780000000000226e-01,5.859000000000000492e-03,2.419199999999999684e-01,9.171520000000000783e-01,-2.324409999999999810e-01,-7.621329999999999494e-01,1.977109999999999979e-01,5.204830000000000290e-01,0.000000000000000000e+00
1.242999999999999964e-03,4.802700000000000025e-02,7.833780000000000188e-01,7.147100000000000675e-01,2.592699999999999866e-02,3.178030000000000022e-01,9.472299999999999054e-01,5.095840000000000369e-01,0.000000000000000000e+00
3.755800000000000111e-02,1.847499999999999837e-02,6.431819999999999204e-01,2.755999999999999769e-03,3.443073999999999746e+00,2.587737119999999891e+02,5.870000000000000218e-03,4.981119999999999992e-01,1.000000000000000000e+00
4.160599999999999715e-02,1.928799999999999959e-02,1.094789999999999930e-01,7.503840000000000510e-01,-1.336999999999999864e-03,3.651010000000000089e-01,4.126140000000000363e-01,5.177920000000000300e-01,0.000000000000000000e+00
4.144000000000000114e-03,1.050000000000000044e-04,1.151980000000000087e-01,6.221499999999999947e-02,-4.978300000000000086e-02,-1.816388000000000114e+00,8.427780000000000271e-01,5.128770000000000273e-01,0.000000000000000000e+00
1.205400000000000048e-02,1.541900000000000041e-02,3.415899999999999492e-02,7.142579999999999485e-01,-1.336749999999999883e-01,-1.238728000000000051e+00,8.305040000000001310e-01,4.950279999999999681e-01,0.000000000000000000e+00
3.546900000000000053e-02,1.349499999999999832e-02,1.198680000000000023e-01,1.311319999999999986e-01,-2.730600000000000041e-02,-1.109860999999999986e+00,2.629130000000000078e-01,4.746350000000000291e-01,0.000000000000000000e+00
9.277699999999999836e-02,1.553700000000000046e-02,2.183829999999999938e-01,9.306040000000000978e-01,7.151899999999999924e-02,8.662760000000000460e-01,3.253010000000000068e-01,4.763680000000000136e-01,0.000000000000000000e+00
9.211739999999999373e-01,3.315200000000000091e-02,4.840689999999999715e-01,9.915780000000000705e-01,-5.296940000000000204e+00,-6.618308999999999997e+00,1.932000000000000123e-03,4.841010000000000035e-01,0.000000000000000000e+00
5.571999999999999696e-03,1.494000000000000015e-02,1.285871999999999904e+00,5.619800000000000351e-01,-6.737200000000000133e-02,-8.000359999999999694e-01,5.979649999999999688e-01,5.121499999999999941e-01,0.000000000000000000e+00
1.128099999999999936e-02,6.179999999999999513e-04,4.001810000000000089e-01,8.087689999999999602e-01,1.928117800000000059e+01,9.079251100000000463e+01,8.652760000000000451e-01,4.976399999999999713e-01,1.000000000000000000e+00
5.205100000000000005e-02,6.022999999999999882e-02,9.795430000000000526e-01,3.066730000000000289e-01,1.458319999999999894e-01,3.948230000000000128e+00,1.708609999999999851e-01,4.753169999999999895e-01,0.000000000000000000e+00
4.593479999999999785e-01,7.677390000000000603e-01,6.475700000000000900e-02,1.197480000000000072e-01,2.949189999999999867e-01,7.216510000000000424e+00,5.014700000000000407e-02,4.750249999999999750e-01,0.000000000000000000e+00
1.490000000000000005e-02,4.051300000000000040e-02,9.552479999999999860e-01,4.863040000000000140e-01,6.455599999999998839e-02,-2.060369999999999979e-01,8.112229999999999164e-01,4.785859999999999559e-01,0.000000000000000000e+00
1.461999999999999975e-03,5.904999999999999659e-03,9.635059999999999736e-01,5.504790000000000516e-01,6.422200000000000131e-02,1.640120000000000022e+00,9.706160000000000343e-01,4.900120000000000031e-01,0.000000000000000000e+00
2.835999999999999979e-03,1.333999999999999899e-03,3.640469999999999540e-01,1.530200000000000171e-01,1.500431999999999988e+00,1.181401290000000017e+02,8.519909999999999428e-01,4.978830000000000200e-01,1.000000000000000000e+00
1.729999999999999941e-02,6.760099999999999443e-02,5.001399999999999596e-02,4.759909999999999974e-01,9.030399999999999539e-02,7.739894999999999747e+00,1.832440000000000180e-01,5.082160000000000011e-01,0.000000000000000000e+00
2.087040000000000006e-01,6.991999999999999951e-03,4.329470000000000263e-01,9.121739999999999293e-01,7.324920000000000320e-01,4.247080000000000410e+00,1.514759999999999995e-01,5.162700000000000067e-01,0.000000000000000000e+00
2.035409999999999997e-01,6.615000000000000220e-03,5.127340000000000231e-01,8.642549999999998844e-01,8.377899999999999237e-02,3.782960000000000211e-01,4.277680000000000371e-01,4.849149999999999849e-01,0.000000000000000000e+00
3.275299999999999739e-02,5.075500000000000150e-02,3.342400000000000232e-02,2.860400000000000095e-02,-2.600500000000000034e-02,2.312260000000000149e-01,2.816699999999999759e-01,5.167010000000000769e-01,0.000000000000000000e+00
3.567000000000000032e-02,8.670999999999999888e-03,7.634099999999999220e-02,6.769890000000000629e-01,-1.572600000000000040e-02,-2.931670000000000109e-01,2.468940000000000023e-01,5.028090000000000614e-01,0.000000000000000000e+00
2.855600000000000152e-02,1.366100000000000127e-02,6.252399999999999625e-02,4.140810000000000324e-01,1.613899999999999710e-02,5.167470000000000674e-01,4.397279999999999522e-01,5.012060000000000404e-01,0.000000000000000000e+00
6.410599999999999632e-02,4.166000000000000258e-02,8.561499999999999666e-02,5.151999999999999913e-01,2.732300000000000353e-02,5.320099999999999829e-01,9.879199999999999093e-02,4.803939999999999877e-01,0.000000000000000000e+00
3.459999999999999881e-02,2.687000000000000152e-03,7.981100000000000694e-02,8.862989999999999480e-01,1.093760000000000010e-01,1.346254999999999979e+00,4.067290000000000072e-01,4.930800000000000183e-01,0.000000000000000000e+00
8.878000000000000475e-03,2.995000000000000093e-02,7.121390000000000775e-01,8.968399999999999983e-02,2.350862999999999925e+00,4.990995000000000203e+01,7.390120000000000022e-01,5.116479999999999917e-01,1.000000000000000000e+00
1.225239999999999940e-01,1.609400000000000067e-02,2.628730000000000233e-01,9.981459999999998667e-01,-6.519699999999999385e-01,-3.840659999999999630e-01,6.354800000000000726e-02,4.912430000000000407e-01,0.000000000000000000e+00
3.877300000000000191e-02,3.009999999999999980e-04,9.077879999999999283e-01,9.266700000000001047e-01,1.966910000000000047e-01,7.533699999999999841e-01,2.356679999999999886e-01,4.932470000000000465e-01,0.000000000000000000e+00
1.824623900000000276e+01,1.359087200000000095e+01,5.776867000000000196e+00,8.618319999999999315e-01,7.055802199999999402e+01,3.422319000000000244e+01,7.922200000000000075e-02,5.099310000000000231e-01,0.000000000000000000e+00
7.250000000000000368e-03,1.363200000000000002e-02,1.757090000000000041e-01,3.290780000000000372e-01,1.369300000000000031e-02,4.792659999999999698e-01,7.440620000000000012e-01,4.782170000000000032e-01,0.000000000000000000e+00
2.636900000000000008e-02,1.368899999999999804e-02,1.579419999999999991e-01,6.017270000000000119e-01,4.636799999999999949e-02,1.321523000000000003e+00,4.679029999999999578e-01,4.856850000000000334e-01,0.000000000000000000e+00
6.877400000000000180e-02,3.022599999999999940e-02,2.232059999999999877e-01,4.260930000000000550e-01,-1.034329999999999972e-01,-5.324649999999999661e-01,1.152439999999999992e-01,5.154260000000000508e-01,0.000000000000000000e+00
1.253899999999999980e-02,1.629300000000000193e-02,6.417530000000000179e-01,6.023870000000000058e-01,7.995000000000000370e-03,8.024299999999999766e-01,7.452050000000000063e-01,5.116800000000000237e-01,0.000000000000000000e+00
3.941000000000000059e-03,1.221500000000000016e-02,2.815190000000000192e-01,4.389419999999999988e-01,4.310300000000000242e-01,1.055908299999999933e+01,8.590149999999999730e-01,4.985609999999999764e-01,1.000000000000000000e+00
6.540000000000000674e-03,7.827999999999999889e-03,2.508460000000000134e-01,2.496820000000000150e-01,1.530700000000000116e-01,4.704044000000000558e+00,6.917109999999999648e-01,4.844609999999999750e-01,0.000000000000000000e+00
6.236499999999999683e-02,2.061500200000000049e+01,8.314710200000000384e+01,6.980340000000000433e-01,2.324074399999999940e+01,-3.089783019999999851e+02,5.754169999999999563e-01,5.014350000000000751e-01,0.000000000000000000e+00
1.071779999999999955e-01,2.057700000000000154e-02,1.239806999999999881e+00,8.991559999999999553e-01,3.843999999999999761e-03,-3.652309999999999723e-01,2.002819999999999878e-01,4.939529999999999754e-01,0.000000000000000000e+00
2.426000000000000205e-03,1.847499999999999837e-02,1.388904000000000138e+00,4.574859999999999483e-01,2.285314000000000068e+00,8.509901399999999683e+01,9.316409999999999414e-01,4.911560000000000370e-01,1.000000000000000000e+00
1.071500000000000057e-02,1.799800000000000011e-02,7.674509999999999943e-01,9.621579999999999577e-01,1.091847999999999930e+00,7.750072999999999546e+00,9.343100000000000849e-01,5.025880000000000347e-01,1.000000000000000000e+00
1.134000000000000025e-03,2.231800000000000103e-02,3.953180000000000027e-01,3.577899999999999969e-01,1.773115000000000219e+00,6.557829999999999870e+01,9.300950000000001161e-01,5.001240000000000130e-01,1.000000000000000000e+00
2.128999999999999990e-02,1.140980000000000050e-01,2.481399999999999925e-02,6.566930000000000822e-01,2.050840000000000163e-01,1.362055000000000016e+00,7.751660000000000217e-01,4.765039999999999831e-01,0.000000000000000000e+00
1.034899999999999883e-02,2.362900000000000070e-02,2.410829999999999917e-01,7.568920000000000092e-01,4.789299999999999807e-02,6.612989999999999702e-01,8.230309999999999571e-01,4.965010000000000256e-01,0.000000000000000000e+00
2.077800000000000133e-02,1.069099999999999911e-02,2.721020000000000105e-01,1.419380000000000086e-01,5.118930000000000424e-01,1.796969999999999956e+01,5.725729999999999986e-01,4.992890000000000383e-01,1.000000000000000000e+00
7.488369999999999749e-01,2.652057999999999893e+01,1.603229299999999924e+01,6.692630000000000523e-01,-1.164011400000000052e+01,-9.386689799999999195e+01,6.623099999999999821e-02,4.769890000000000518e-01,0.000000000000000000e+00
4.587076999999999849e+00,2.040707999999999966e+00,9.593880000000000408e+00,8.035120000000000040e-01,-3.916607299999999725e+01,-5.492010100000000250e+01,3.219199999999999839e-02,5.085749999999999993e-01,0.000000000000000000e+00
2.060766000000000098e+00,5.600579999999999448e-01,1.197637000000000063e+00,9.890440000000000342e-01,1.433445999999999998e+01,2.491400000000000148e+01,1.143300000000000045e-02,4.926470000000000016e-01,0.000000000000000000e+00
7.879000000000000586e-03,4.323699999999999766e-02,3.225199999999999734e-01,9.335660000000000069e-01,5.419725999999999821e+00,1.553608090000000175e+02,5.833450000000000024e-01,4.916819999999999524e-01,1.000000000000000000e+00
1.463029999999999886e-01,4.919100000000000555e-02,1.190101000000000075e+00,7.989310000000000578e-01,-2.165530000000000233e-01,-1.561588999999999894e+00,1.627339999999999898e-01,4.836109999999999576e-01,0.000000000000000000e+00
1.124499999999999979e-02,2.336600000000000135e-02,1.294862999999999875e+00,6.885020000000000584e-01,1.155309999999999948e-01,2.273175000000000168e+00,7.558510000000000506e-01,5.208789999999999809e-01,0.000000000000000000e+00
1.000375999999999932e+00,2.303700000000000192e-02,3.672389999999999821e-01,9.289059999999998984e-01,-3.135239999999999694e-01,-4.650689999999999547e-01,1.773999999999999752e-03,4.986090000000000244e-01,0.000000000000000000e+00
3.169899999999999940e-01,3.939399999999999846e-02,1.556487000000000176e+00,4.706919999999999993e-01,1.825529999999999931e-01,-7.209290000000000420e-01,7.020890000000000741e-01,5.195950000000000291e-01,0.000000000000000000e+00
1.605600000000000083e-02,8.269999999999999357e-04,1.021999999999999992e-01,7.691000000000000059e-01,-2.795199999999999768e-02,-3.476920000000000011e-01,3.822800000000000087e-01,5.006570000000000187e-01,0.000000000000000000e+00
8.571077999999999975e+00,1.410444000000000031e+00,2.685167700000000224e+01,2.443999999999999992e-03,4.873597000000000179e+01,5.814581300000000397e+01,2.014309999999999989e-01,5.114699999999999802e-01,0.000000000000000000e+00
9.016499999999999515e-02,2.138800000000000076e-02,1.953071000000000002e+00,9.953290000000001303e-01,1.008436000000000110e+00,5.661762999999999657e+00,1.508499999999999945e-02,4.982020000000000337e-01,1.000000000000000000e+00
1.666788999999999854e+00,2.490300000000000152e-02,1.954140000000000210e+00,9.989149999999999974e-01,1.512939000000000034e+00,3.688379000000000296e+00,3.774800000000000377e-02,4.980189999999999340e-01,1.000000000000000000e+00
7.920800000000000063e-02,2.425000000000000072e-03,4.320999999999999841e-01,8.253430000000000488e-01,3.229200000000000126e-02,1.641519999999999924e-01,6.011770000000000724e-01,4.887279999999999958e-01,0.000000000000000000e+00
7.890499999999998904e-02,2.151000000000000134e-03,5.288069999999999160e-01,2.990699999999999956e-02,-1.812660000000000105e-01,-2.092144999999999921e+00,1.398130000000000206e-01,4.950979999999999825e-01,0.000000000000000000e+00
7.587100000000000788e-02,1.098199999999999871e-02,4.279880000000000351e-01,8.401389999999999691e-01,1.844600000000000059e-02,-2.423860000000000181e-01,6.051600000000000312e-01,4.985340000000000327e-01,0.000000000000000000e+00
3.788559999999999706e-01,1.280329999999999802e-01,2.299501999999999935e+00,9.454370000000000829e-01,-2.893050000000000122e+00,-3.569380000000000219e+00,3.955799999999999594e-02,4.997600000000000375e-01,0.000000000000000000e+00
1.059599999999999952e-02,3.628000000000000148e-03,7.383319999999999883e-01,5.327279999999999793e-01,9.600000000000000243e-05,1.193319999999999936e-01,5.494919999999999805e-01,4.826930000000000387e-01,0.000000000000000000e+00
1.140599999999999947e-02,2.132000000000000214e-03,7.210739999999999927e-01,2.153489999999999849e-01,1.222064699999999959e+01,1.835972139999999797e+02,6.467810000000000503e-01,4.964369999999999616e-01,1.000000000000000000e+00
2.073323999999999945e+00,2.827254899999999793e+01,4.720041999999999405e+00,8.888299999999998979e-01,5.427261400000000435e+01,7.182030030000000806e+02,7.353800000000000614e-02,5.194800000000000528e-01,0.000000000000000000e+00
3.525999999999999621e-03,2.214999999999999955e-03,1.219492999999999938e+00,2.671709999999999918e-01,1.279325999999999963e+00,6.721183800000000019e+01,5.894110000000000182e-01,4.989770000000000594e-01,1.000000000000000000e+00
1.167349999999999915e-01,2.825299999999999687e-02,3.514929999999999999e-01,8.974219999999999420e-01,-1.901190000000000102e-01,-1.067026000000000030e+00,3.031150000000000233e-01,4.869970000000000132e-01,0.000000000000000000e+00
5.264000000000000450e-03,4.542699999999999516e-02,2.043609999999999871e-01,3.349579999999999780e-01,4.090717999999999854e+00,4.594264830000000188e+02,3.297380000000000311e-01,4.984999999999999987e-01,1.000000000000000000e+00
2.001200000000000201e-02,1.086999999999999859e-03,1.531619000000000064e+00,3.529840000000000200e-01,-4.347999999999999435e-03,-1.067140000000000033e-01,2.734670000000000156e-01,5.169939999999999536e-01,0.000000000000000000e+00
2.625299999999999856e-02,1.921100000000000238e-02,4.293520000000000669e-01,7.658179999999999987e-01,-2.861800000000000108e-02,2.412199999999999900e-01,6.869960000000000511e-01,4.823089999999999877e-01,0.000000000000000000e+00
2.386000000000000100e-03,4.113299999999999595e-02,3.622579999999999689e-01,7.494210000000000038e-01,-8.899500000000000466e-02,-1.877875999999999879e+00,9.733770000000000477e-01,4.782109999999999417e-01,0.000000000000000000e+00
4.436600000000000266e-02,1.675979999999999970e-01,1.255662999999999974e+00,4.282680000000000375e-01,2.185224999999999973e+00,8.297476999999999236e+01,4.730409999999999893e-01,4.778439999999999355e-01,0.000000000000000000e+00
5.130099999999999938e-02,9.379999999999999449e-03,1.138889000000000040e+00,2.446739999999999748e-01,1.389850000000000030e+00,5.623101400000000183e+01,5.597999999999999504e-02,4.998560000000000225e-01,1.000000000000000000e+00
6.465999999999999526e-03,1.164699999999999937e-02,5.344790000000000374e-01,4.481120000000000103e-01,4.136599999999999999e-02,1.239924000000000026e+00,7.595779999999999754e-01,4.842560000000000198e-01,0.000000000000000000e+00
2.920900000000000052e+00,1.794968999999999815e+00,3.394458000000000197e+00,9.127860000000000973e-01,-5.234281200000000212e+01,-4.733392700000000275e+01,4.801729999999999610e-01,5.082379999999999676e-01,0.000000000000000000e+00
3.674700000000000188e-02,1.042699999999999877e-02,1.278173999999999921e+00,9.737400000000000222e-02,2.102400000000000102e-02,6.076970000000000427e-01,4.665689999999999560e-01,4.854229999999999379e-01,0.000000000000000000e+00
7.656100000000000405e-02,8.710599999999998899e-02,1.333729000000000164e+00,7.077180000000000692e-01,9.386799999999999311e-02,-5.770520000000000094e-01,4.385340000000000349e-01,4.797300000000000453e-01,0.000000000000000000e+00
3.737200000000000244e-02,3.459700000000000275e-02,1.266890000000000072e+00,1.802359999999999796e-01,4.415499999999999980e-02,-5.202820000000000222e-01,4.000750000000000139e-01,5.027319999999999567e-01,0.000000000000000000e+00
2.334699999999999970e-02,3.249000000000000152e-03,1.246780999999999917e+00,3.721940000000000248e-01,-1.159999999999999871e-04,-1.521500000000000109e-02,5.611799999999999428e-02,4.918159999999999754e-01,0.000000000000000000e+00
1.350949999999999929e-01,3.024999999999999911e-02,6.872580000000000355e-01,2.245590000000000086e-01,1.480752699999999855e+01,8.201216099999999187e+01,2.193199999999999872e-01,4.987619999999999831e-01,1.000000000000000000e+00
1.247479999999999978e-01,2.205700000000000022e-02,4.512170000000000347e-01,9.507549999999999057e-01,-2.511979999999999769e-01,-3.249750000000000139e-01,3.803650000000000087e-01,5.005239999999999689e-01,0.000000000000000000e+00
1.012669999999999959e-01,1.855700000000000058e-02,4.501689999999999858e-01,6.825459999999999861e-01,-1.444099999999999828e-01,-2.366654999999999731e+00,1.199999999999999895e-03,4.830409999999999981e-01,0.000000000000000000e+00
